bat_time,info_date,stock_code,stock_country,vesting_type,vesting_type_detail,stock_name,stock_market_sum,stock_share_total_num,stock_first_price,stock_foreign_share_max,stock_foreign_share_num,stock_foreign_share_percent,stock_maxprice_year,stock_lowprice_year,stock_per,stock_eps,stock_per_guess,stock_eps_guess,stock_pbr,stock_bps,stock_allocation_ratio,stock_similar_per,stock_now,stock_close,stock_open,stock_high,stock_low,stock_volume_share,stock_volume_money,stock_trading_sum_foreign,stock_trading_sum_agency,stock_trading_sum_ant,stock_agency_buy_top1,stock_agency_buy_top1_vol,stock_agency_buy_top2,stock_agency_buy_top2_vol,stock_agency_buy_top3,stock_agency_buy_top3_vol,stock_agency_buy_top4,stock_agency_buy_top4_vol,stock_agency_buy_top5,stock_agency_buy_top5_vol,stock_agency_sell_top1,stock_agency_sell_top1_vol,stock_agency_sell_top2,stock_agency_sell_top2_vol,stock_agency_sell_top3,stock_agency_sell_top3_vol,stock_agency_sell_top4,stock_agency_sell_top4_vol,stock_agency_sell_top5,stock_agency_sell_top5_vol,etc1_string,etc2_string,etc3_string,etc4_string,etc5_string,etc1_int,etc2_int,etc3_int,etc4_int,etc5_int
2021-09-16 20:14:40.609814,2021-09-16 00:00:00.000000,011155,1.0,1.0,0.0,CJ씨푸드1우,7770000000.0,200000,500,200000,938,0.47,54400,32400,363.08,107,N/A,N/A,20.34,1910,N/A,14.82,38850,38850,40000,40000,38700,103,4,-13,,8555.0,삼성,43,NH투자증권,33,미래에셋대우,10,신영,9,KB증권,3,키움증권,27,유안타증권,17,대신,16,CS증권,13,KB증권,10,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-16 20:14:40.833974,2021-09-16 00:00:00.000000,011150,1.0,1.0,0.0,CJ씨푸드,147495823165.0,35930773,500,35930773,311346,0.87,6430,3870,38.36,107,N/A,N/A,2.15,1910,N/A,14.82,4105,4105,4130,4135,4095,87909,361,-11502,-806,12308.0,키움증권,27946,KB증권,20359,NH투자증권,8517,삼성,6390,미래에셋대우,6050,한국증권,15951,미래에셋대우,14707,키움증권,11499,메릴린치,7567,NH투자증권,7552,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-16 20:14:41.088449,2021-09-16 00:00:00.000000,000590,1.0,1.0,0.0,CS홀딩스,73771399800.0,1154482,5000,1154482,35756,3.10,99400,51400,9.60,6656,N/A,N/A,0.29,218075,0.78,10.69,63900,63900,64200,64400,63900,657,42,-212,+3,209.0,미래에셋대우,319,키움증권,130,신영,50,NH투자증권,48,삼성,35,하나금융투자,157,신한금융투자,115,한국증권,87,미래에셋대우,80,키움증권,63,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-16 20:14:41.325009,2021-09-16 00:00:00.000000,012030,1.0,1.0,0.0,DB,210226759985.0,201173933,500,201173933,3362937,1.67,1465,664,24.30,43,N/A,N/A,0.53,1979,N/A,20.29,1045,1045,1070,1070,1035,1138654,1194,-66560,-86663,153223.0,키움증권,199128,삼성,186669,NH투자증권,159122,미래에셋대우,131582,케이티비,63574,NH투자증권,241814,미래에셋대우,216277,삼성,117764,한국증권,84319,KB증권,75261,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-16 20:14:41.564212,2021-09-16 00:00:00.000000,016610,1.0,1.0,0.0,DB금융투자,289484372980.0,42446389,5000,42446389,4432571,10.44,7820,3625,2.07,3297,N/A,N/A,0.33,20810,4.40,4.08,6820,6820,6870,6870,6750,35416,240,-8063,+472,7591.0,한국증권,7778,미래에셋대우,6431,케이티비,5500,키움증권,2874,대신,2117,미래에셋대우,11185,메릴린치,4425,하나금융투자,4413,키움증권,3077,유안타증권,2948,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-16 20:14:41.802849,2021-09-16 00:00:00.000000,005830,1.0,1.0,0.0,DB손해보험,4347120000000.0,70800000,500,70800000,30377450,42.91,63600,36700,6.30,9751,6.00,9541,0.58,105959,3.58,8.10,61400,61400,61800,62400,60900,87067,5350,+13100,-8478,-4622.0,한국증권,13138,다이와,13050,신한금융투자,10283,제이피모간,9478,이베스트,9141,골드만,13936,미래에셋대우,12965,키움증권,7541,신한금융투자,7519,삼성,6200,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-16 20:14:42.043162,2021-09-16 00:00:00.000000,000995,1.0,1.0,0.0,DB하이텍1우,11905496000.0,112316,5000,112316,1197,1.07,195500,90500,28.18,3762,18.00,5732,5.19,20425,0.38,14.13,106000,106000,106500,107500,106000,229,24,,,-4622.0,키움증권,55,NH투자증권,37,미래에셋대우,32,신한금융투자,31,대신,21,미래에셋대우,124,키움증권,54,한화,24,한국증권,23,KB증권,3,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-16 20:14:42.254261,2021-09-16 00:00:00.000000,000990,1.0,1.0,0.0,DB하이텍,2517399939600.0,44398588,5000,44398588,7570409,17.05,74300,30350,15.07,3762,10.00,5732,2.78,20425,0.62,14.13,56700,56700,58700,58800,56300,1019167,58191,-137741,-231263,369004.0,미래에셋대우,160713,키움증권,159359,삼성,113463,한국증권,99211,NH투자증권,94373,키움증권,98565,이베스트,92901,한국증권,87419,미래에셋대우,83056,NH투자증권,82236,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-16 20:14:42.485800,2021-09-16 00:00:00.000000,139130,1.0,1.0,0.0,DGB금융지주,1583204996880.0,169145833,5000,169145833,84220096,49.79,9790,5220,3.72,2519,3.00,2703,0.30,30950,4.17,4.58,9360,9360,9470,9480,9250,377621,3529,+25386,-59511,34125.0,모건스탠리,56725,제이피모간,51954,삼성,43410,KB증권,42510,미래에셋대우,36377,삼성,77373,한국증권,67898,신한금융투자,53891,KB증권,35880,메릴린치,30718,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-16 20:14:42.754572,2021-09-16 00:00:00.000000,001530,1.0,1.0,0.0,DI동일,839814097500.0,2510655,5000,2510655,65737,2.62,401000,80923,29.20,11455,N/A,N/A,1.19,281388,0.44,7.04,334500,334500,338000,342500,330000,21021,7015,-487,+38,449.0,미래에셋대우,3247,키움증권,2994,한국증권,2980,KB증권,2399,삼성,1642,미래에셋대우,3246,한국증권,2747,키움증권,2429,NH투자증권,2122,KB증권,1325,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-16 20:14:42.967297,2021-09-16 00:00:00.000000,000215,1.0,1.0,0.0,DL우,74779200250.0,1686115,5000,1686115,130486,7.74,63200,32900,1.43,30986,1.00,45966,0.26,173367,3.04,7.52,44350,44350,43900,45000,43850,3361,149,-29,+443,-414.0,한국증권,1327,삼성,577,유진증권,377,NH투자증권,366,미래에셋대우,263,한국증권,733,신한금융투자,716,키움증권,410,한화,360,KB증권,300,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-16 20:14:43.203266,2021-09-16 00:00:00.000000,001880,1.0,1.0,0.0,DL건설,716731730000.0,22053284,5000,22053284,449421,2.04,41000,22550,5.05,6432,4.00,7718,0.87,37514,1.69,7.52,32500,32500,32100,32850,31950,27345,884,+1728,+1666,-3394.0,미래에셋대우,9795,키움증권,3766,삼성,2496,메릴린치,2456,비엔피,2215,미래에셋대우,6065,삼성,5474,NH투자증권,4121,키움증권,3352,한국증권,2360,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-16 20:14:43.376812,2021-09-16 00:00:00.000000,000210,1.0,1.0,0.0,DL,1540257474000.0,20955884,5000,20955884,3147535,15.02,107000,60400,2.37,30986,2.00,45966,0.42,173367,1.77,7.52,73500,73500,71500,74300,70900,178996,13052,+29879,+15313,-45192.0,신한금융투자,31795,메리츠,20587,제이피모간,14519,한국증권,14312,한화,13797,키움증권,22528,삼성,20320,NH투자증권,19848,한국증권,19582,미래에셋대우,17094,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-16 20:14:43.581516,2021-09-16 00:00:00.000000,37550K,1.0,1.0,0.0,DL이앤씨우,164460253000.0,2113885,5000,2113885,160897,7.61,106500,67600,N/A,N/A,3.00,26203,0.43,179507,N/A,8.70,77800,77800,77500,78800,77400,6003,468,-1064,+666,398.0,미래에셋대우,1307,한국증권,950,NH투자증권,822,키움증권,596,KB증권,507,키움증권,795,하나금융투자,749,삼성,740,NH투자증권,676,미래에셋대우,594,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-16 20:14:43.808463,2021-09-16 00:00:00.000000,375500,1.0,1.0,0.0,DL이앤씨,2739261427000.0,19358738,5000,19358738,5167790,26.69,159000,103500,N/A,N/A,5.00,26203,0.79,179507,N/A,8.70,141500,141500,142500,145000,141000,121053,17291,-3402,-1796,5198.0,신한금융투자,23138,키움증권,16659,한화,13968,미래에셋대우,13272,KB증권,8461,키움증권,18441,NH투자증권,16325,한국증권,13970,삼성,10441,신한금융투자,9254,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-16 20:14:44.056555,2021-09-16 00:00:00.000000,155660,1.0,1.0,0.0,DSR,173600000000.0,16000000,500,16000000,59582,0.37,13200,5100,16.12,673,N/A,N/A,1.02,10609,0.46,12.74,10850,10850,10600,11050,10250,1139685,12215,+18004,-5864,-12140.0,키움증권,497403,미래에셋대우,158908,삼성,87090,NH투자증권,68066,한국증권,63688,키움증권,487942,미래에셋대우,141987,삼성,108223,KB증권,80323,한국증권,65652,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-16 20:14:44.268087,2021-09-16 00:00:00.000000,069730,1.0,1.0,0.0,DSR제강,154800000000.0,14400000,500,14400000,53548,0.37,11900,4090,59.39,181,N/A,N/A,1.04,10295,0.37,10.69,10750,10750,10100,11150,9990,2728918,29210,+132260,+4544,-136804.0,키움증권,1077087,한국증권,289683,미래에셋대우,289403,NH투자증권,204303,삼성,180831,키움증권,1020469,한국증권,305000,미래에셋대우,265030,NH투자증권,239801,삼성,193702,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-16 20:14:44.536876,2021-09-16 00:00:00.000000,017940,1.0,1.0,0.0,E1,447272000000.0,6860000,5000,6860000,333006,4.85,67100,38200,3.31,19710,N/A,N/A,0.29,222561,3.37,10.28,65200,65200,63900,67700,63900,150215,9916,+10391,+4211,-14602.0,키움증권,28776,미래에셋대우,19140,한국증권,17944,NH투자증권,14314,삼성,9838,키움증권,31610,한국증권,22012,HI증권,16973,미래에셋대우,13865,신한금융투자,9943,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-16 20:14:44.746404,2021-09-16 00:00:00.000000,365550,1.0,1.0,0.0,ESR켄달스퀘어리츠,46030600000.0,6860000,5000,9610,4800,4.85,67100,38200,3.31,19710,N/A,N/A,0.29,222561,3.37,10.28,6710,6710,6700,6760,6640,194902,1309,-34586,+68660,-34074.0,신한금융투자,36049,미래에셋대우,29673,한화,28170,모건스탠리,27458,유안타증권,11587,이베스트,40557,CLSA,38966,신한금융투자,31668,키움증권,12600,삼성,12001,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-16 20:14:44.967812,2021-09-16 00:00:00.000000,383220,1.0,1.0,0.0,F&F,5539203045000.0,7661415,500,7661415,879491,11.48,789000,360000,N/A,N/A,15.00,48589,15.71,46030,N/A,29.40,723000,723000,740000,744000,721000,31946,23260,+5316,-4023,-1293.0,삼성,5619,미래에셋대우,4992,한국증권,4365,모건스탠리,3459,키움증권,2343,미래에셋대우,4792,이베스트,2851,KB증권,2495,노무라,2358,신한금융투자,2149,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-16 20:14:45.210097,2021-09-16 00:00:00.000000,007700,1.0,1.0,0.0,F&F홀딩스,1419851522100.0,39114367,500,39114367,276422,0.71,90250,34050,0.27,135174,N/A,N/A,0.91,40069,2.76,7.04,36300,36300,37500,37500,36200,108353,3957,-21976,-9809,31785.0,키움증권,33420,미래에셋대우,10913,NH투자증권,9635,한국증권,9365,삼성,7605,신한금융투자,24176,키움증권,21794,삼성,9570,NH투자증권,7635,KB증권,5619,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-16 20:14:45.414581,2021-09-16 00:00:00.000000,078935,1.0,1.0,0.0,GS우,65681596800.0,1784826,5000,1784826,190206,10.66,42750,28000,4.19,8792,3.00,12432,0.39,94899,5.30,37.16,36800,36800,36750,37000,36700,5038,185,-298,,31785.0,KB증권,1839,대신,773,키움증권,678,미래에셋대우,536,NH투자증권,317,키움증권,1057,신한금융투자,805,한국증권,772,삼성,735,교보,350,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-16 20:14:45.660644,2021-09-16 00:00:00.000000,006360,1.0,1.0,0.0,GS건설,3945306689000.0,85581490,5000,85581490,22674072,26.49,48850,23150,12.16,3790,8.00,5744,0.88,52305,2.60,7.52,46100,46100,45800,47350,45800,1337654,62105,+93522,+87439,-180961.0,한국증권,166107,키움증권,158795,신한금융투자,132258,미래에셋대우,117815,한화,112458,키움증권,182926,한국증권,157373,NH투자증권,137571,신한금융투자,131024,미래에셋대우,123848,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-16 20:14:45.894144,2021-09-16 00:00:00.000000,078930,1.0,1.0,0.0,GS,4051110480800.0,92915378,5000,92915378,17966737,19.34,50300,30300,4.96,8792,4.00,12432,0.46,94899,4.36,37.16,43600,43600,43650,43950,43250,272391,11868,-25498,+26763,-1265.0,신한금융투자,27442,키움증권,23026,KB증권,20823,이베스트,19906,NH투자증권,19252,CS증권,31904,신한금융투자,30846,키움증권,29598,NH투자증권,26817,미래에셋대우,22777,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-16 20:14:46.175329,2021-09-16 00:00:00.000000,012630,1.0,1.0,0.0,HDC,690016877550.0,59741721,5000,59741721,11350234,19.00,15600,9950,7.69,1501,N/A,N/A,0.27,42106,2.16,7.52,11550,11550,11550,11600,11450,94192,1083,+3321,-1617,-1704.0,키움증권,20359,NH투자증권,15249,한국증권,8512,유안타증권,7790,제이피모간,7402,키움증권,22190,미래에셋대우,10554,삼성,10372,메리츠,8930,KB증권,8061,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-16 20:14:46.414408,2021-09-16 00:00:00.000000,294870,1.0,1.0,0.0,HDC현대산업개발,1901426470500.0,65907330,5000,65907330,7143324,10.84,33400,19700,10.30,2801,5.00,5548,0.66,43490,2.08,7.52,28850,28850,28600,29200,28550,349928,10110,-66365,+39433,26932.0,신한금융투자,39037,미래에셋대우,38948,키움증권,38044,삼성,36712,한화,35826,키움증권,62427,메리츠,46443,미래에셋대우,38814,신한금융투자,34402,한국증권,24712,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-16 20:14:46.650261,2021-09-16 00:00:00.000000,003560,1.0,1.0,0.0,IHQ,232514839320.0,146235748,500,146235748,6118893,4.18,2940,1305,N/A,-88,N/A,N/A,1.88,848,N/A,-22.42,1590,1590,1640,1645,1580,752996,1204,-192771,-10579,203350.0,키움증권,244402,NH투자증권,88418,삼성,74339,KB증권,73083,미래에셋대우,72805,미래에셋대우,108651,NH투자증권,103774,키움증권,91183,한국증권,80799,메릴린치,65706,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-16 20:14:46.891454,2021-09-16 00:00:00.000000,175330,1.0,1.0,0.0,JB금융지주,1642837335960.0,196982894,5000,196982894,80050106,40.64,8550,4435,3.62,2303,4.00,2331,0.41,20288,4.48,4.58,8340,8340,8540,8540,8270,346702,2923,-42791,-2964,45755.0,NH투자증권,72931,삼성,48282,신한금융투자,30966,IBK증권,29229,하나금융투자,26138,신한금융투자,60689,미래에셋대우,39355,모건스탠리,37652,한국증권,35856,신영,35547,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-16 20:14:47.139207,2021-09-16 00:00:00.000000,234080,1.0,1.0,0.0,JW생명과학,268395690300.0,15834554,2500,15834554,547209,3.46,24000,16300,20.67,820,N/A,N/A,2.04,8291,2.95,107.47,16950,16950,17750,18000,16450,125527,2131,+5575,-1464,-4111.0,키움증권,22707,삼성,21673,미래에셋대우,20130,한국증권,10736,NH투자증권,10220,한국증권,33075,NH투자증권,20566,키움증권,14937,KB증권,12701,유안타증권,12010,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-16 20:14:47.351351,2021-09-16 00:00:00.000000,001065,1.0,1.0,0.0,JW중외제약우,6371747400.0,177486,2500,177486,508,0.29,91241,28200,N/A,-146,N/A,N/A,4.04,8886,0.97,107.47,35900,35900,36900,36900,35900,917,33,,,-4111.0,키움증권,360,KB증권,118,삼성,105,NH투자증권,105,신한금융투자,53,키움증권,599,미래에셋대우,226,한국증권,27,한화,23,브릿지증권,20,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-16 20:14:47.548955,2021-09-16 00:00:00.000000,001067,1.0,1.0,0.0,JW중외제약2우B,5516560400.0,93028,2500,93028,494,0.53,135110,50155,N/A,-146,N/A,N/A,6.67,8886,0.55,107.47,59300,59300,58200,59300,57500,176,10,,,-4111.0,삼성,72,키움증권,57,한국증권,26,NH투자증권,13,KB증권,4,미래에셋대우,70,대신,45,키움증권,17,브릿지증권,13,신영,12,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-16 20:14:47.821509,2021-09-16 00:00:00.000000,001060,1.0,1.0,0.0,JW중외제약,570808039000.0,21539926,2500,21539926,1183933,5.50,42639,25850,N/A,-146,N/A,N/A,2.98,8886,1.19,107.47,26500,26500,27000,27100,26450,61419,1641,-2871,-3311,6182.0,삼성,8805,NH투자증권,7097,키움증권,6219,유진증권,6097,신한금융투자,4737,노무라,12164,키움증권,9716,한국증권,7421,NH투자증권,4714,삼성,4503,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-16 20:14:48.055616,2021-09-16 00:00:00.000000,096760,1.0,1.0,0.0,JW홀딩스,279240022560.0,68441182,500,68441182,1424796,2.08,6524,3800,13.74,297,N/A,N/A,2.01,2031,2.14,107.47,4080,4080,4105,4145,4070,41676,170,-5304,-865,6169.0,키움증권,13197,삼성,9630,NH투자증권,3945,한국증권,3699,유안타증권,2474,한국증권,9558,미래에셋대우,6265,키움증권,5234,제이피모간,3602,삼성,3088,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-16 20:14:48.293666,2021-09-16 00:00:00.000000,105560,1.0,1.0,0.0,KB금융,21663592632000.0,415807920,5000,415807920,280849252,67.54,59800,36900,5.14,10144,5.00,10317,0.45,115045,3.40,4.58,52100,52100,52900,53100,51800,974374,50879,+72148,-146047,73899.0,한화,189386,신한금융투자,95094,한국증권,81956,미래에셋대우,79131,삼성,68470,CS증권,188024,NH투자증권,89717,삼성,85762,신한금융투자,66747,미래에셋대우,59696,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-16 20:14:48.526735,2021-09-16 00:00:00.000000,009070,1.0,1.0,0.0,KCTC,200100000000.0,30000000,500,30000000,245542,0.82,11500,2190,10.57,631,N/A,N/A,0.95,7057,0.75,11.34,6670,6670,6660,6760,6630,106863,713,-25756,+206,25550.0,KB증권,20446,키움증권,19486,삼성,15155,미래에셋대우,10757,NH투자증권,10455,신한금융투자,16255,한국증권,13575,키움증권,12370,NH투자증권,11599,삼성,10074,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-16 20:14:48.734052,2021-09-16 00:00:00.000000,016385,1.0,1.0,0.0,KG동부제철우,6112582500.0,53385,5000,53385,0,0.00,214500,96100,93.62,1223,N/A,N/A,10.92,10488,0.13,10.69,114500,114500,114500,114500,114000,29,3,,,25550.0,HI증권,20,키움증권,5,대신,4,하나금융투자,0,KB증권,0,KB증권,12,키움증권,8,하나금융투자,3,NH투자증권,3,대신,3,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-16 20:14:48.980168,2021-09-16 00:00:00.000000,016380,1.0,1.0,0.0,KG동부제철,1470130785900.0,100008897,5000,100008897,1489464,1.49,25150,7600,12.02,1223,N/A,N/A,1.40,10488,0.68,10.69,14700,14700,15000,15200,14650,177943,2640,-21737,-43768,65505.0,키움증권,38517,한국증권,20804,미래에셋대우,17836,제이피모간,17292,KB증권,11746,신한금융투자,33219,한국증권,24828,키움증권,23830,미래에셋대우,21690,삼성,14225,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-16 20:14:49.216722,2021-09-16 00:00:00.000000,001390,1.0,1.0,0.0,KG케미칼,461740996800.0,13866096,5000,13866096,475805,3.43,45700,17750,5.10,6535,N/A,N/A,0.95,35059,1.20,45.68,33300,33300,34200,34200,33200,102355,3429,-7599,-3889,11488.0,키움증권,18648,삼성,18008,미래에셋대우,14140,한국증권,8781,NH투자증권,8232,삼성,17587,키움증권,14149,신한금융투자,12224,미래에셋대우,11769,한국증권,10969,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-16 20:14:49.479222,2021-09-16 00:00:00.000000,033180,1.0,1.0,0.0,KH 필룩스,477188621360.0,136730264,500,136730264,13148665,9.62,9125,2748,N/A,-307,N/A,N/A,1.18,2965,N/A,66.47,3490,3490,3400,3530,3385,2602825,9038,+608388,+776,-609164.0,신한금융투자,582204,키움증권,506971,한국증권,284996,미래에셋대우,249994,삼성,161463,키움증권,496079,미래에셋대우,458461,NH투자증권,260580,삼성,237219,한국증권,213807,,,,,,0.0,0.0,0.0,0.0,0.0
2021-09-16 20:14:49.705867,2021-09-16 00:00:00.000000,001940,1.0,1.0,0.0,KISCO홀딩스,404632722000.0,18476380,1000,18476380,1814396,9.82,23700,11450,7.76,2823,N/A,N/A,0.34,64411,1.37,10.69,21900,21900,22050,22200,21400,24539,531,-1985,+2561,-576.0,한국증권,4176,미래에셋대우,3937,DB금융투자,3728,키움증권,2972,삼성,2473,미래에셋대우,4182,신한금융투자,3695,키움증권,2838,에스지,2580,교보,1902,,,,,,0.0,0.0,0.0,0.0,0.0
